Id;Ecole;Commune;Langue;Sector;Course;Level;Degree;Mode;Price;Price_id;Duration;Duration_id
1070;108;5586;Français;223;Fondamentaux en business analyse;2;202;4;3700;1;1;4
1071;108;5586;Français;224;La gestion de projet selon Hermès;2;177;2;1900;1;2;3
1072;108;5586;Français;224;Les fondamentaux du management de projet;2;202;4;3500;1;1;4
1074;108;5586;Français;224;Utiliser Microsoft project;2;202;3;3200;1;5;3
1075;108;5586;Français;199;Coiffure - module 1 (Cours de Formation pour  Formateurs en Entreprise CFFE) et module 2 (cours didactique);2;155;3;2230;1;3;4
1076;108;5586;Français;193;Certificat USIC de professionnel/elle de la carrosserie;2;170;4;12900;1;30;4
1078;108;5586;Français;211;Connaissances techniques selon le droit chimique;2;170;4;690;1;2;3
1080;108;5586;Français;214;Electricité perfectionnement;2;202;4;400;1;1;4
1081;108;5586;Français;188;Brevet fédéral de Chef d'atelier en machines agricoles,  machines de chantier et appareils à moteur;3;165;4;11500;1;27;4
1082;108;5586;Français;193;Brevet fédéral de conseiller de service à la clientèle  dans la branche automobile;3;165;3;10500;1;24;4
1083;108;5586;Français;193;Brevet fédéral de conseiller de vente en automobile;3;165;4;8900;1;15;4
1084;108;5586;Français;193;Brevet fédéral de tôlier en carrosserie et  de peintre en automobile;3;165;4;0;4;22;4
1085;108;5586;Français;237;Diplôme fédéral d'Installateur-Electricien, module Marketing;3;184;4;1150;1;3;4
1086;108;5586;Français;193;Diplôme fédéral de gestionnaire d'entreprise  de la branche automobile;3;184;4;13900;1;24;4
1087;108;5586;Français;193;Diplôme fédéral de maître carrossier,  options tôlier, peintre, serrurier;3;184;4;0;4;15;4
1088;108;5586;Français;193;Maîtrise fédérale de Maître-mécanicien en machines agricoles;3;191;4;8300;1;18;4
1089;108;5586;Français;187;Brevet fédéral d'assistant-e de direction;3;165;4;10150;1;24;4
1091;108;5586;Français;202;Brevet fédéral de spécialiste en finance et comptabilité;3;165;4;7900;1;24;4
1092;108;5586;Français;202;Diplôme fédéral d'expert fiduciaire TREX | MAS HES;3;184;4;21450;1;18;4
1093;108;5586;Français;193;Brevet fédéral de coordinateur d'atelier automobile UPSA;3;165;3;8200;1;18;4
1095;108;5586;Français;223;Diplôme fédéral de gestionnaire d'entreprise  de la branche automobile;3;184;4;13900;1;24;4
1096;108;5586;Français;223;Spécialiste en gestion de PME avec brevet fédéral;3;165;4;11400;1;18;4
1097;108;6621;Français;223;Spécialiste en gestion de PME avec brevet fédéral;3;165;4;11400;1;18;4
1098;108;2196;Français;223;Spécialiste en gestion de PME avec brevet fédéral;3;165;4;11400;1;18;4
1099;108;6266;Français;223;Spécialiste en gestion de PME avec brevet fédéral;3;165;4;11400;1;18;4
1100;108;5586;Français;223;Brevet fédéral d'assistant-e de gestion en pharmacie;3;165;4;9300;1;12;4
1101;108;5586;Français;223;Brevet fédéral de Spécialiste de commerce international;3;165;4;8750;1;19;4
1102;108;5586;Français;223;Brevet fédéral de Spécialiste du commerce de détail;3;165;4;10300;1;12;4
1103;108;5586;Français;252;Brevet fédéral de spécialiste en Ressources Humaines  (RH) - Option A;3;165;4;11500;1;18;4
1105;108;5586;Français;252;Certificat d'Assistant(e) en gestion du personnel ;2;170;4;3500;1;0;6
1106;108;5586;Français;199;Brevet fédéral de coiffure;3;165;4;8900;1;12;4
1107;108;5586;Français;199;Diplôme fédérale de coiffure;3;184;4;6500;1;12;4
1108;108;5586;Français;199;Diplôme de coiffure en 4 modules;3;181;4;6900;1;12;4
1109;109;5586;Français;260;Cours de Sauveteurs (permis de conduire);2;158;4;160;1;2;3
1110;109;5586;Français;260;Cours eSauveteurs (permis de conduire);2;158;5;160;1;2;3
1111;109;5586;Français;260;Cours Réanimation (BLS-AED);2;155;2;200;1;1;3
1112;109;5586;Français;260;Cours eReanimation (BLS-AED);2;155;5;200;1;1;3
1113;109;5586;Français;260;Cours 1er secours refresher;2;202;2;60;1;1;3
1114;109;5586;Français;260;Urgences dans le sport;2;202;2;120;1;1;3
1115;109;5586;Français;260;Urgences petite enfance;2;202;2;140;1;1;3
1116;109;5586;Français;260;Répétition réanimation (BLS-AED);2;202;2;120;1;1;3
1117;109;5586;Français;260;Cours de Samaritains;2;202;4;200;1;3;3
1118;110;2196;Français;202;Brevet fédéral de spécialiste en finance et comptabilité –  1ère phase – Comptable spécialisé;3;165;3;5270;1;18;4
1119;110;2196;Français;202;Brevet fédéral de spécialiste en finance et comptabilité - 2ème phase;3;165;3;6020;1;18;4
1120;110;2196;Français;202;Mise à niveau CFC en comptabilité;2;155;3;1160;1;6;4
1121;110;2196;Français;202;Comptabilité générale – Module de base;2;155;3;2100;1;7;4
1122;110;2196;Français;187;Diplôme SECSuisse de secrétaire juridique;3;181;3;4100;1;12;4
1123;110;2196;Français;187;Brevet fédéral d'assistant-e de direction;3;165;3;9440;1;26;4
1124;110;2196;Français;252;Brevet fédéral de spécialiste en ressources humaines/OPTION A;3;165;3;8820;1;18;4
1125;110;2196;Français;252;Certificat d’assistant-e en gestion du personnel;2;170;3;1900;1;6;4
1126;111;5586;Français;202;Comptable spécialisé(e) edupool.ch – Journée;3;181;4;6990;1;18;4
1128;111;5586;Français;202;Comptable spécialisé(e) edupool.ch – Soirée;3;181;3;6990;1;18;4
1129;111;5586;Français;202;Notions générales en comptabilité, module de révision;2;170;3;1490;1;4;4
1130;111;5586;Français;236;Séminaire Préparation au Brevet fédéral de spécialiste  de la conduite d’un groupe;2;202;4;1890;1;2;4
1131;111;5586;Français;236;Spécialiste de la conduite d’équipe;3;165;3;10890;1;0;6
1132;111;5586;Français;236;Management avec certificat de l’ASFC;2;170;3;6990;1;18;4
1133;111;5586;Français;236;Leadership avec certificat de l’ASFC;2;170;3;4890;1;18;4
1134;111;5586;Français;236;Responsable d’équipe (médico-sociale);3;165;4;8000;1;12;4
1135;111;5586;Français;236;Secrétaire juridique;3;181;3;4590;1;12;4
1136;111;5586;Français;252;Assistant-e en gestion du personnel &  Spécialiste en ressources humaines;2;173;7;10000;1;18;4
1137;111;5586;Français;252;Spécialiste en ressources humaines – Journée;3;165;4;8670;1;18;4
1138;111;5586;Français;252;Spécialiste en ressources humaines – Soirée;3;165;3;8670;1;24;4
1139;111;5586;Français;252;Assistant-e en gestion du personnel – Soirée;2;170;3;3090;1;6;4
1140;111;5586;Français;252;Assistant-e en gestion du personnel – Journée ;2;170;4;3090;1;5;4
1141;111;5586;Français;252;Spécialiste en recrutement et sélection de personnel;3;181;3;2390;1;5;4
1142;111;5586;Français;252;Généraliste en droit du travail;2;170;3;1590;1;3;4
1143;111;5586;Français;191;Généraliste en assurances sociales;2;170;3;1790;1;4;4
1144;111;5586;Français;260;De l’élaboration à la remise d’un certificat de travail;2;155;2;570;1;1;3
1145;111;5586;Français;271;Force de vente;3;181;2;5540;1;2;4
1146;113;2196;Français;201;CAS Corporate Communications;1;169;4;9800;1;8;4
1147;113;5586;Français;201;CAS Corporate Communications;1;169;4;9800;1;8;4
1148;113;5586;Français;201;Spécialiste en communication et relations publiques;3;165;4;9950;1;11;4
1149;113;5586;Français;201;Praticien-ne en relations publiques;3;181;4;2850;1;3;4
1150;112;6458;Français;237;Construire votre stratégie marketing;2;202;2;1300;1;2;3
1151;112;6458;Français;237;Développer l'identité de votre entreprise;2;202;2;975;1;1.5;3
1152;112;6458;Français;237;Promouvoir votre entreprise;2;202;2;975;1;1.5;3
1153;112;6458;Français;230;Concevoir votre site internet;2;202;2;975;1;1.5;3
1154;112;6458;Français;237;Communiquer sur les réseaux sociaux;2;202;2;650;1;1;3
1155;112;6458;Français;237;Atteindre votre cible grâce aux médias;2;202;2;650;1;1;3
1156;112;6458;Français;252;Définir votre politique RH;2;202;2;650;1;1;3
1157;112;6458;Français;252;Donner une structure à votre entreprise;2;202;2;650;1;1;3
1158;112;6458;Français;252;Définir vos indicateurs RH;2;202;2;650;1;1;3
1159;112;6458;Français;252;Recruter vos collaborateurs;2;202;2;1300;1;2;3
1160;112;6458;Français;252;Faire progresser vos collaborateurs;2;202;2;975;1;1.5;3
1161;112;6458;Français;252;Prévenir et gérer les conflits;2;202;2;650;1;1;3
1162;112;6458;Français;202;Etablir un décompte de salaire;2;202;2;675;1;1.5;3
1163;112;6458;Français;202;Gérer les salaires avec un logiciel de comptabilité;2;202;2;1300;1;2;3
1164;112;6458;Français;252;Gérer les horaires et absences de vos collaborateurs;2;202;2;325;1;0.5;3
1165;112;6458;Français;187;Prévenir les risques en tant qu'indépendant;2;202;2;325;1;0.5;3
1166;112;6458;Français;252;Concevoir votre règlement d'entreprise;2;202;2;650;1;1;3
1167;112;6458;Français;252;Agir au sein d'une commission du personnel;2;202;2;1300;1;2;3
1168;112;6458;Français;252;Gérer les absences de longue durée;2;202;2;325;1;0.5;3
1169;112;6458;Français;252;Préparer vos collaborateurs à la retraite;2;202;2;325;1;0.5;3
1170;112;6458;Français;236;Qui êtes vous en tant que manager;2;202;2;650;1;1;3
1171;112;6458;Français;223;Gérer votre temps;2;202;2;650;1;1;3
1172;112;6458;Français;198;Animer un groupe de travail;2;202;2;975;1;1.5;3
1173;112;6458;Français;236;Piloter des séances;2;202;2;650;1;1;3
1174;112;6458;Français;224;Gérer vos projets;2;202;2;1300;1;2;3
1175;112;6458;Français;187;Construire votre business plan;2;202;4;2450;1;5;3
1176;112;6458;Français;187;Evaluer votre entreprise grâce à l'analyse SWOT;2;202;2;650;1;1;3
1177;112;6458;Français;251;Analyser les risques;2;202;2;650;1;1;3
1178;112;6458;Français;251;Réaliser un audit interne;2;202;2;650;1;1;3
1179;112;6458;Français;251;Etablir la cartographie des processus;2;202;2;650;1;1;3
1180;112;6458;Français;251;Gérer les réclamations clients et les non conformités;2;202;2;650;1;1;3
1181;112;6458;Français;251;Piloter une revue de direction;2;202;2;325;1;0.5;3
1182;112;6458;Français;216;Réfléchir à votre projet professionnel;2;202;2;600;1;2.5;3
1183;112;6458;Français;216;Réaliser votre dossier de candidature;2;202;2;840;1;3.5;3
1184;112;6458;Français;216;Réussir votre entretien d'embauche;2;202;2;840;1;2;3
1185;112;6458;Français;216;Recherche d'emploi : pack 3 modules;2;202;4;2280;1;8;3
1186;112;6458;Français;232;Pack vacances;2;202;4;500;1;2;4
1187;112;6458;Français;232;Pack commercial;2;202;4;800;1;2;4
1188;112;6458;Français;232;Cours de langues;2;202;4;500;1;2;4
1189;112;6458;Français;232;Français orthographe et grammaire;2;202;4;800;1;2;4
1190;112;6458;Français;232;Français rédiger un procès verbal;2;202;4;320;1;1;4
1191;112;6458;Français;202;Elaborer un budget;2;202;2;325;1;0.5;3
1192;112;6458;Français;202;Elaborer un plan comptable;2;202;2;325;1;0.5;3
1193;112;6458;Français;202;Gérer la facturation et son suivi;2;202;2;325;1;0.5;3
1194;112;6458;Français;202;Gérer les salaires;2;202;2;325;1;0.5;3
1195;112;6458;Français;202;Appliquer la TVA dans votre entreprise;2;202;2;325;1;0.5;3
1196;112;6458;Français;202;Réaliser un bouclement;2;202;2;650;1;1;3
1197;112;6458;Français;202;Analyser la santé financière de votre entreprise;2;202;2;325;1;0.5;3
1198;112;6458;Français;202;Appliquer la fiscalité dans votre entreprise;2;202;2;325;1;0.5;3
1199;112;6458;Français;202;Analyser les risques et appliquer un système de contrôles internes;2;202;2;325;1;0.5;3
1200;112;6458;Français;202;Utiliser un tableau de bord;2;202;2;325;1;0.5;3
1201;112;6458;Français;202;Votre role en tant que vérificateur de comptes;2;202;2;325;1;0.5;3
1202;112;6458;Français;202;Réaliser votre comptabilité avec un programme de gestion;2;202;2;325;1;0.5;3
1203;112;6458;Français;202;Evaluer vos compétences à travers une étude de cas;2;202;2;360;1;0.5;3
1204;112;6458;Français;202;Transmettre votre entreprise;2;202;2;325;1;0.5;3
1205;112;6458;Français;202;Comptabilité accélérée (module préparatoire);2;155;3;1900;1;3;4
1206;112;6458;Français;202;Comptable spécialisé;2;170;3;6960;1;18;4
1207;112;6458;Français;202;Brevet fédéral de spécialiste en finance et comptabilité;3;165;3;13500;1;42;4
1208;113;5586;Français;201;CAS Rédaction stratégique en communication;2;169;4;8900;1;7;4
1209;113;5586;Français;201;CAS Corporate Communications;2;169;4;9800;1;10;4
1210;113;5586;Français;201;Brevet fédéral spécialiste en relations publiques;3;165;4;9950;1;11;4
1211;113;5586;Français;201;Cours de préparation MarKom;2;200;4;3240;1;4;4
1212;113;5586;Français;201;Praticienne en relations publiques;2;170;4;2850;1;4;4
1213;113;6621;Français;201;Praticienne en relations publiques;2;170;4;2850;1;4;4
1214;113;5586;Français;201;Chargé-e de communication interne;2;170;4;2850;1;2;4
1216;113;5586;Français;201;Communication de crise;2;202;2;1250;1;2;3
1217;113;5586;Français;201;Relations publiques 2.0;2;202;2;1700;1;3;3
1218;113;5586;Français;201;Réseaux sociaux et stratégie RP;2;202;2;1250;1;2;3
1219;113;5586;Français;201;Parler aux médias et en public;2;202;2;1250;1;2;3
1220;113;5586;Français;201;Sponsoring et mécénat;2;202;2;1250;1;2;3
1221;116;2196;Français, Allemand;211;Bachelor en droit;4;164;4;11700;1;54;4
1222;116;5586;Français;212;Bachelor en économie et management;4;164;4;11700;1;54;4
1223;116;6248;Français;225;Programme court en gestion d'entreprise;3;181;4;3600;1;24;4
1224;116;6248;Français;230;Licence en informatique;1;190;4;5000;1;24;4
1225;116;6248;Français;230;Master en informatique;1;194;4;10000;1;48;4
1226;116;6248;Français;233;Licence en lettres modernes;1;190;4;6000;1;0;6
1227;116;6248;Français;233;Master en Lettres Modernes, parcours Recherche (M1+M2);1;194;4;4000;1;0;6
1228;116;6248;Français;233;Master en Didactique du français (FLE) (M1+M2);1;194;4;4000;1;0;6
1229;116;6248;Français;233;Master 2 FLE voie professionnelle;1;194;4;4000;1;0;6
1230;116;6248;Français;238;Licence en mathématiques;1;190;4;12600;1;72;4
1231;116;6248;Français;238;Master en mathématiques;1;194;4;8400;1;48;4
1232;116;5586;Français;249;Bachelor en psychologie;4;164;4;11700;1;54;4
1233;116;0;Français;201;Certificat en communication organisationnelle;2;170;1;9000;1;0;6
1234;116;0;Français;201;Baccalauréat en communication;3;162;1;27000;1;0;6
1235;116;0;Français;201;Programme court en  Communication appliquée aux relations publiques;3;181;1;4500;1;0;6
1236;116;5586;Français;213;Licence en sciences de l'éducation;1;190;4;2000;1;0;6
1237;116;5586;Français;213;Master en sciences de l'éducation;1;194;4;3200;1;0;6
1238;116;2196;Français;227;Bachelor of Arts en Sciences historiques;4;164;4;11700;1;54;4
1239;120;6458;Français;254;CAS Droits des patients et santé publique;1;169;4;6500;1;4;4
1240;120;6458;Français;255;CAS Droit des assurances sociales, travail et santé;1;169;4;6500;1;4;4
1241;120;6458;Français;211;Droit pharmaceutique et des biotechnologies;1;169;4;6500;1;4;4
1242;120;6458;Anglais;211;CAS in Arbitration;1;169;4;13900;1;9;4
1243;120;6458;Français;211;CAS en magistrature;1;169;4;12000;1;24;4
1244;120;6458;Français;207;Promouvoir une institution culturelle;2;155;4;2800;1;2;4
1246;120;6458;Français;222;Séminaire pour formateurs de stagiaires en logopédie;2;155;4;0;4;2;3
1247;120;6458;Français;223;CAS en gestion du développement régional;1;169;4;6900;1;12;4
1248;120;6458;Français;270;MAS en urbanisme durable;1;193;4;12000;1;30;4
1250;120;6458;Français;219;CAS en gestion des sites pollués;1;169;4;5850;1;24;4
1251;120;6458;Anglais;219;CAS Deep Geothermal Systems;1;169;4;5900;1;18;4
1252;120;6458;Français;219;DAS ECOFOC : écologie et sciences de l'environnement;1;180;4;11000;1;24;4
1253;120;6458;Anglais;219;Water and sanitation engineering from emergency  towards development;2;155;2;2000;1;7;3
1254;120;6458;Anglais;236;MAS Integrated Crop Management;1;193;4;15000;1;24;4
1255;120;6458;Français;252;MAS en gestion des RH et des carrières;1;193;4;15000;1;24;4
1371;115;5586;Français;232;Français B1 à B2: expression et compréhension orale et écrite;2;202;3;890;1;9;4
1374;115;5586;Français;232;Préparation au DALF C1;2;202;3;1090;1;9;4
1412;115;5586;Français;232;Polonais Préintermédiaire A2 à B1 et B1.1 à B1.2;2;202;3;890;1;30;4
1415;115;5586;Français;232;Russe Intermédiaire B1 à B2;2;202;3;890;1;30;4
1425;115;5586;Français;232; Arabe débutant;2;202;3;890;1;30;4
1427;83;5586;Anglais;223;Executive master international taxation;1;193;4;25000;1;18;4
1428;83;5586;Français;254;Executive master healthcare management;1;193;4;0;4;18;4
1429;83;5586;Français;237;Strategic marketing and communication;1;169;4;10000;1;5;4
1430;83;5586;Français;237;Strategic marketing and communication;1;180;4;13500;1;9;4
1431;83;5586;Français;202;CAS Finance et comptabilité;1;169;4;9500;1;5;4
1432;83;5586;Anglais;254;CAS en économie et politiques de la santé;1;169;4;7500;1;5;4
1433;83;5586;Anglais;254;CAS en management de la santé;1;169;4;7500;1;5;4
1434;83;5586;Anglais;254;CAS en santé publique;1;169;4;7500;1;5;4
1435;83;5586;Anglais;223;Business analytics;2;202;2;2880;1;3;3
1436;83;5586;Français;243;Négociation positive;2;202;2;1920;1;2;3
1437;83;5586;Français;201;Convaincre par la communication;2;202;2;2880;1;3;3
1438;83;5586;Français;224;Gestion de projets en temps réel;2;202;2;1920;1;2;3
1439;83;5586;Anglais;236;Enterprise architecture management;2;202;2;1920;1;2;3
1440;83;5586;Français;223;Business model innovation & design;2;202;2;1920;1;2;3
1441;83;5586;Français;202;Comptabilité financière;2;202;4;2250;1;1;4
1442;83;5586;Français;202;Contrôle de gestion;2;202;4;2250;1;1;4
1443;83;5586;Français;202;Principes de finance;2;202;4;2250;1;1;4
1444;83;5586;Français;202;Finance d'entreprise;2;202;4;1600;1;1;4
1445;83;5586;Français;202;Marchés financiers;2;202;4;1600;1;1;4
1446;83;5586;Français;202;Fiscalité d'entreprise;2;202;4;2250;1;1;4
1447;83;5586;Français;237;Etudes de marché;4;202;2;2250;1;3;4
1448;83;5586;Français;237;Stratégie marketing;4;202;2;2250;1;3;4
1449;83;5586;Français;201;Stratégie de communication;4;202;2;2250;1;3;4
1450;83;5586;Français;237;Branding;4;202;2;2250;1;3;4
1451;83;5586;Français;243;Négociation commerciale;4;202;2;2250;1;3;4
1452;83;5586;Français;237;Gestion de la relation client;4;202;2;2250;1;3;4
1453;83;5586;Français;237;Marketing digital;4;202;2;2250;1;3;4
1454;83;5586;Français;237;Réseaux sociaux;4;202;2;2250;1;3;4
1455;83;5586;Français;237;Communication personnelle efficace;4;202;2;2250;1;3;4
1456;119;5586;Français;226;Master en expertise immobilière;1;193;4;6600;1;30;4
1457;119;5586;Anglais;262;Global supply chain management;1;193;4;18800;1;12;4
1458;119;5586;Anglais;262;Global supply chain management;1;169;4;7900;1;2;4
1459;119;5586;Anglais;236;Management of technology;1;186;4;35000;1;15;4
1460;119;5586;Anglais;240;Management of biotech, medtech and pharma ventures;1;169;4;9900;1;5;4
1461;119;5586;Français;252;MAS en Management, Ressources Humaines et Carrières;1;193;4;15000;1;24;4
1462;119;5586;Français;252;CAS en ressources humaines;1;169;4;9900;1;8;4
1463;119;5586;Français;187;MAS en administration publique;1;193;4;22000;1;36;4
1464;119;5586;Anglais;187;Sport administration & technology;1;193;4;28000;1;14;4
1465;119;5586;Français;187;DAS en administration publique;1;180;4;11120;1;9;4
1466;119;5586;Français;223;DAS en gestion culturelle;1;180;4;9800;1;18;4
1467;119;5586;Français;249;Psychologie légale et psychiatrie forensique;1;180;4;13000;1;42;4
1468;125;5586;Français;211;Droit du travail;2;170;4;13500;1;8;4
1469;125;5586;Français;211;Droit de la construction et de l'immobilier;2;170;4;13500;1;12;4
1470;125;5586;Français;211;Droit des successions;2;170;4;13500;1;7;4
1471;125;5586;Français;211;Droit de la famille;2;170;4;13500;1;8;4
1472;125;5586;Français;211;RC et droit des assurances;2;170;4;13500;1;10;4
1473;119;5586;Français;212;CAS en économie et droit de la régulation;1;169;4;3800;1;3;4
1474;119;5586;Français;226;Expertise technique dans l'immobilier;1;169;4;5000;1;3;4
1475;119;5586;Français;226;Expertise économique dans l'immobilier;1;169;4;5000;1;3;4
1476;119;5586;Français;226;Droit juridique dans l'immobilier;1;169;4;5000;1;3;4
1477;119;5586;Français;236;CAS en internationalisation des politiques publiques;1;169;4;3800;1;3;4
1478;119;5586;Français;252;CAS en leadership public et gestion des ressources humaines;1;169;4;3800;1;3;4
1479;119;5586;Français;252;CAS Management humain;1;169;4;9900;1;9;4
1480;119;5586;Français;237;CAS en marketing et communication publics;1;169;4;3800;1;3;4
1481;119;5586;Français;236;CAS en politique et management du sport;1;169;4;4500;1;3;4
1482;119;5586;Français;259;CAS en politiques sociales;1;169;4;3800;1;3;4
1483;119;5586;Français;249;Psychologie légale et psychiatrie forensique;1;169;4;9500;1;30;4
1484;119;5586;Anglais;223;Statistics and the evaluation of forensic evidence;1;169;4;12000;1;18;4
1485;119;5586;Français;211;Chiffres de la criminalité;2;202;4;1500;1;3;3
1486;119;5586;Français;201;Communiquer par écrit;2;202;4;1500;1;6;3
1487;119;5586;Anglais;223;Discrete Choice Analysis: Predicting Demand and Market Shares;2;202;2;6331;1;5;3
1488;119;5586;Français;212;Economie publique;2;202;2;1900;1;8;3
1489;119;5586;Anglais;256;Essentials of Bayesian networks in forensic science;2;170;4;3500;1;6;4
1490;119;5586;Anglais;256;Essentials of DNA interpretation;2;170;4;3500;1;6;4
1491;119;5586;Anglais;256;Essentials of forensic interpretation;2;170;4;3500;1;6;4
1492;119;5586;Anglais;230;Fighting Hackers and Malware;2;170;2;2100;1;3;3
1493;119;5586;Français;236;Management des organisations à but non lucratif (NPO);2;155;2;1900;1;6;3
1494;119;5586;Français;236;Management du risque;2;155;2;2300;1;5;3
1495;119;5586;Français;236;Management public;2;155;2;1900;1;8;3
1496;119;5586;Français;236;Manager la complexité;2;155;2;2900;1;3;3
1497;119;5586;Français;211;Renseignement forensic et criminel;2;155;2;2000;1;5;3
1498;119;5586;Français;252;RH plus;2;155;2;950;1;2;3
1499;119;5586;Français;223;Systèmes d'information et statistiques publiques;2;155;2;1900;1;8;3
1500;119;5586;Français;270;MAS Urbanisme durable;1;193;4;12000;1;18;4
1501;119;5586;Français;270;Urbanisme durable : méthodologie du diagnostic territorial,  gestion de l’information et prospective;1;169;4;3900;1;6;4
1502;119;5586;Français;270;Urbanisme durable : régimes d’urbanisation,  régulation des ressources matérielles et gouvernance;1;169;4;3900;1;6;4
1503;119;5586;Français;270;Urbanisme durable : urbanisme opérationnel,  de la théorie du projet à la maîtrise de l’ouvrage;1;169;4;3900;1;6;4
1504;119;5586;Français;236;Certificat exécutif en management et action publique – CEMAP;1;169;4;9500;1;7;4
1505;119;5586;Français;212;Economie et droit de la régulation;1;169;4;3800;1;3;4
1506;119;5586;Français;223;Evaluation des politiques publiques;1;169;4;3800;1;3;4
1507;119;5586;Français;223;CAS en fédéralisme et gouvernance multi-niveaux;1;169;4;3800;1;3;4
1508;119;5586;Français;223;CAS gestion des carrières;1;169;4;9900;1;9;4
1509;119;5586;Français;223;CAS gestion financière du service public;1;169;4;3800;1;3;4
1510;119;5586;Français;236;CAS en management des organisations publiques;1;169;4;3800;1;3;4
1511;119;5586;Français;187;CAS en méthodes et techniques administratives;1;169;4;3800;1;3;4
1512;119;5586;Français;259;CAS en politique locale;1;169;4;3800;1;3;4
1513;119;5586;Français;259;CAS en politiques publiques comparées;1;169;4;3800;1;3;4
1514;119;5586;Français;223;Défis actuels de la police de proximité;2;202;2;950;1;2;3
1515;119;5586;Français;211;Droit et législation;2;202;2;1900;1;5;3
1516;119;5586;Français;259;Face à la diversité religieuse en institution;2;202;4;700;1;3;3
1517;119;5586;Français;259;MCH2 La nouvelle présentation des comptes :  quels changements pour les cantons et les communes !?;2;202;4;1970;1;4;3
1518;119;5586;Français;259;Politique de l'emploi et réinsertion professionnelle;2;155;2;1400;1;4;3
1519;119;5586;Français;259;Politique et institution;2;202;4;1900;1;1;4
1520;119;5586;Français;259;Politiques publiques;2;202;4;1900;1;1;4
1521;119;5586;Français, Anglais;256;Design research for digital innovation;1;193;4;16000;1;24;4
1522;119;5586;Anglais;256;Computational solid mechanics;2;202;2;1100;1;3;3
1523;119;5586;Français;256;Gestion des risques et dangers chimiques en laboratoire;2;155;2;1200;1;2;3
1524;119;5586;Français;256;Laser - management de la sécurité et du risque;2;155;2;1200;1;2;3
1525;119;5586;Français;256;Manipulations de produits chimiques;2;155;2;1200;1;2;3
1526;119;5586;Français;256;Nanomatériaux;2;155;2;650;1;1;3
1527;119;5586;Français;256;Sciences cognitives et conscience;2;155;4;675;1;3;3
1528;119;5586;Français;256;Sciences cognitives et inconscient;2;155;4;450;1;2;3
1529;119;5586;Anglais;256;Scientific communication;2;155;4;950;1;2;4
1530;119;6621;Français;255;MAS Pharmacie hospitalière;1;193;4;0;4;36;4
1531;119;5586;Français;255;MAS Psychologie de la santé;1;193;4;23000;1;12;4
1532;119;5586;Français;255;Psychanalyse et psychopathologie clinique;1;180;4;9500;1;18;4
1533;119;6621;Français;255;Qualité et sécurité des soins;1;180;4;11000;1;12;4
1534;119;5586;Français;255;Recherche clinique;1;180;4;5000;1;6;4
1535;119;5586;Français;255;Spécialisation en psychothérapie comportementale et cognitive;1;180;4;11200;1;24;4
1536;119;5586;Français;255;Spécialisation en psychothérapie d’orientation systémique;1;180;4;11950;1;24;4
1537;119;5586;Anglais;255;Work + Health;1;180;4;22000;1;24;4
1538;119;5586;Français;255;Jeu excessif;1;169;4;5800;1;18;4
1539;119;5586;Français;255;Le bilan sensorimoteur;1;169;4;7200;1;18;4
1540;119;5586;Français;255;Méthodes d’intervention comportementale et cognitive;1;169;4;7200;1;24;4
1541;119;5586;Français;255;Méthodes d’intervention et de thérapie d’orientation systémique;1;169;4;7600;1;24;4
1542;119;5586;Français;255;Méthodologie de la recherche en psychiatrie et psychopathologie;1;169;4;5440;1;24;4
1543;119;5586;Français;255;Migration et sociétés plurielles;1;169;4;5200;1;18;4
1544;119;5586;Français;255;Nutrition et activités sportives;1;169;4;6500;1;14;4
1545;119;5586;Français;255;Prévention et réadaptation cardio-vasculaire;1;169;4;3500;1;4;4
1546;119;5586;Français;255;Psychanalyse et psychopathologie clinique;1;169;4;9500;1;20;4
1547;124;5586;Français;255;Psychologie de la santé:  Analyse concrète des pratiques de situations de soins;1;169;4;6000;1;3;4
1548;124;5586;Français;255;Psychologie de la santé:  Conseil psychologique, santé, famille et maladie;1;169;4;6000;1;3;4
1549;124;5586;Français;255;Psychologie de la santé: Sciences comportementales  appliquées à la promotion de la santé;1;169;4;6000;1;4;4
1550;119;5586;Français;255;Psychologie légale et psychiatrie forensique;1;169;4;9500;1;24;4
1551;119;6621;Français;255;Qualité et sécurité des soins;1;169;4;4500;1;6;4
1552;119;5586;Français;255;Recherche clinique;1;169;4;5000;1;12;4
1553;119;5586;Français;255;Santé, environnement et éthique;1;169;4;5000;1;15;4
1554;119;5586;Français;255;Adolescence et consommation de substances;2;202;2;400;1;2;3
1555;119;5586;Français;255;Adolescence et psychopathologie;2;202;4;950;1;4;3
1556;119;5586;Français;255;Blooming flowers;2;202;4;900;1;4;3
1557;119;5586;Français;255;Cancer, sport et mouvement;2;155;2;1200;1;4;3
1558;119;5586;Français;255;Children and adolescents with chronic illness;2;155;2;900;1;4;3
1559;119;5586;Français;255;Clinicien et patient face à la mort;2;155;2;300;1;1;3
1560;119;5586;Français;255;Devenir investigateur clinique;2;155;2;1000;1;5;3
1561;119;5586;Français;255;Faire face au risque suicidaire;2;155;2;400;1;2;3
1562;119;6458;Français;255;Faire face au risque suicidaire;2;155;2;400;1;2;3
1563;119;5586;Français;255;L'enfant anxieux;2;202;2;500;1;3;3
1564;119;5586;Français;255;L'enfant violent;2;202;2;500;1;3;3
1565;119;5586;Français;255;Le corps face à la mort;2;202;2;250;1;2;3
